vehicle_id,location,vehicle_type,date,maintenance_type,cost,downtime_days
BPTA7Z,Central,SUV,2023-06-26,Oil Change,78.14,0.5
BPTA7Z,Central,SUV,2023-09-07,Oil Change,79.44,0.5
BPTA7Z,Central,SUV,2023-11-01,Oil Change,74.79,0.5
BPTA7Z,Central,SUV,2023-11-07,Oil Change,48.44,0.5
BPTA7Z,Central,SUV,2023-12-16,Oil Change,132.12,0.5
BPTA7Z,Central,SUV,2023-12-20,Oil Change,49.05,0.5
BPTA7Z,Central,SUV,2024-02-28,Oil Change,129.16,0.5
BPTA7Z,Central,SUV,2024-03-16,Oil Change,97.06,0.5
BPTA7Z,Central,SUV,2024-03-21,Oil Change,66.71,0.5
BPTA7Z,Central,SUV,2024-04-05,Oil Change,63.31,0.5
BPTA7Z,Central,SUV,2024-04-13,Oil Change,54.77,0.5
BPTA7Z,Central,SUV,2024-04-25,Oil Change,46.33,0.5
BPTA7Z,Central,SUV,2024-05-17,Oil Change,40.4,0.5
BPTA7Z,Central,SUV,2024-05-29,Oil Change,77.35,0.5
BPTA7Z,Central,SUV,2024-06-03,Oil Change,61.82,0.5
BPTA7Z,Central,SUV,2024-06-12,Oil Change,50.34,0.5
BPTA7Z,Central,SUV,2024-06-16,Oil Change,96.46,0.5
BPTA7Z,Central,SUV,2024-06-17,Oil Change,101.72,0.5
BPTA7Z,Central,SUV,2024-06-18,Oil Change,62.3,0.5
BPTA7Z,Central,SUV,2023-02-12,Tire Rotation,153.51,0.5
BPTA7Z,Central,SUV,2023-02-14,Tire Rotation,134.39,0.5
BPTA7Z,Central,SUV,2023-02-25,Tire Rotation,123.4,0.5
BPTA7Z,Central,SUV,2023-04-22,Tire Rotation,119.58,0.5
BPTA7Z,Central,SUV,2023-08-11,Tire Rotation,183.27,0.5
BPTA7Z,Central,SUV,2023-09-17,Tire Rotation,174.16,0.5
BPTA7Z,Central,SUV,2024-03-20,Tire Rotation,153.77,0.5
BPTA7Z,Central,SUV,2024-04-12,Tire Rotation,107.16,0.5
BPTA7Z,Central,SUV,2024-05-08,Tire Rotation,50.76,0.5
BPTA7Z,Central,SUV,2024-06-17,Tire Rotation,108.12,0.5
BPTA7Z,Central,SUV,2023-05-28,Brake Service,352.72,1.0
BPTA7Z,Central,SUV,2023-10-14,Brake Service,445.95,1.0
BPTA7Z,Central,SUV,2023-11-18,Brake Service,367.47,1.0
BPTA7Z,Central,SUV,2023-12-01,Brake Service,262.59,1.0
BPTA7Z,Central,SUV,2024-02-21,Brake Service,289.59,1.0
BPTA7Z,Central,SUV,2023-08-08,Engine Repair,1185.35,2.5
BPTA7Z,Central,SUV,2023-11-18,Engine Repair,688.62,2.5
BPTA7Z,Central,SUV,2023-07-05,Recall/Inspection,213.9,1.0
BPTA7Z,Central,SUV,2023-11-15,Recall/Inspection,224.78,1.0
LMM40D,West,Mid-Size,2023-04-17,Oil Change,70.92,0.5
LMM40D,West,Mid-Size,2023-04-30,Oil Change,46.34,0.5
LMM40D,West,Mid-Size,2023-06-06,Oil Change,70.19,0.5
LMM40D,West,Mid-Size,2023-06-17,Oil Change,66.41,0.5
LMM40D,West,Mid-Size,2023-06-21,Oil Change,44.52,0.5
LMM40D,West,Mid-Size,2023-07-17,Oil Change,91.9,0.5
LMM40D,West,Mid-Size,2023-08-12,Oil Change,93.12,0.5
LMM40D,West,Mid-Size,2023-08-26,Oil Change,88.12,0.5
LMM40D,West,Mid-Size,2023-09-08,Oil Change,69.99,0.5
LMM40D,West,Mid-Size,2023-09-19,Oil Change,69.83,0.5
LMM40D,West,Mid-Size,2023-09-26,Oil Change,85.27,0.5
LMM40D,West,Mid-Size,2023-09-30,Oil Change,80.81,0.5
LMM40D,West,Mid-Size,2023-11-13,Oil Change,93.32,0.5
LMM40D,West,Mid-Size,2023-12-15,Oil Change,81.96,0.5
LMM40D,West,Mid-Size,2023-12-22,Oil Change,93.32,0.5
LMM40D,West,Mid-Size,2024-01-06,Oil Change,90.06,0.5
LMM40D,West,Mid-Size,2024-02-11,Oil Change,75.76,0.5
LMM40D,West,Mid-Size,2024-03-08,Oil Change,99.6,0.5
LMM40D,West,Mid-Size,2024-03-09,Oil Change,102.78,0.5
LMM40D,West,Mid-Size,2024-03-30,Oil Change,78.5,0.5
LMM40D,West,Mid-Size,2024-04-08,Oil Change,90.44,0.5
LMM40D,West,Mid-Size,2024-04-27,Oil Change,55.93,0.5
LMM40D,West,Mid-Size,2024-04-28,Oil Change,65.71,0.5
LMM40D,West,Mid-Size,2024-05-25,Oil Change,75.07,0.5
LMM40D,West,Mid-Size,2023-03-29,Tire Rotation,115.78,0.5
LMM40D,West,Mid-Size,2023-04-07,Tire Rotation,100.42,0.5
LMM40D,West,Mid-Size,2023-05-02,Tire Rotation,116.88,0.5
LMM40D,West,Mid-Size,2023-05-08,Tire Rotation,100.31,0.5
LMM40D,West,Mid-Size,2023-07-09,Tire Rotation,125.52,0.5
LMM40D,West,Mid-Size,2023-08-20,Tire Rotation,135.75,0.5
LMM40D,West,Mid-Size,2023-11-02,Tire Rotation,108.08,0.5
LMM40D,West,Mid-Size,2024-02-02,Tire Rotation,114.84,0.5
LMM40D,West,Mid-Size,2024-03-20,Tire Rotation,148.65,0.5
LMM40D,West,Mid-Size,2023-11-07,Brake Service,296.81,1.0
LMM40D,West,Mid-Size,2023-12-09,Brake Service,319.35,1.0
LMM40D,West,Mid-Size,2023-12-17,Brake Service,328.51,1.0
LMM40D,West,Mid-Size,2023-12-19,Brake Service,416.27,1.0
LMM40D,West,Mid-Size,2024-05-09,Engine Repair,1061.18,2.5
LMM40D,West,Mid-Size,2023-03-31,Recall/Inspection,99.31,1.0
LMM40D,West,Mid-Size,2024-04-12,Recall/Inspection,170.85,1.0
LMM40D,West,Mid-Size,2024-05-05,Recall/Inspection,246.31,1.0
LMM40D,West,Mid-Size,2024-05-25,Recall/Inspection,265.47,1.0
L2M3S1,Central,Full-Size,2023-01-30,Oil Change,62.06,0.5
L2M3S1,Central,Full-Size,2023-02-08,Oil Change,30.19,0.5
L2M3S1,Central,Full-Size,2023-02-18,Oil Change,68.89,0.5
L2M3S1,Central,Full-Size,2023-02-19,Oil Change,89.54,0.5
L2M3S1,Central,Full-Size,2023-02-22,Oil Change,84.99,0.5
L2M3S1,Central,Full-Size,2023-04-15,Oil Change,77.46,0.5
L2M3S1,Central,Full-Size,2023-05-15,Oil Change,58.84,0.5
L2M3S1,Central,Full-Size,2023-06-17,Oil Change,132.64,0.5
L2M3S1,Central,Full-Size,2023-06-24,Oil Change,78.43,0.5
L2M3S1,Central,Full-Size,2023-10-02,Oil Change,68.54,0.5
L2M3S1,Central,Full-Size,2023-10-12,Oil Change,130.01,0.5
L2M3S1,Central,Full-Size,2023-11-15,Oil Change,82.35,0.5
L2M3S1,Central,Full-Size,2023-12-20,Oil Change,98.26,0.5
L2M3S1,Central,Full-Size,2024-01-05,Oil Change,102.29,0.5
L2M3S1,Central,Full-Size,2024-01-06,Oil Change,66.02,0.5
L2M3S1,Central,Full-Size,2024-01-20,Oil Change,53.06,0.5
L2M3S1,Central,Full-Size,2024-01-25,Oil Change,102.98,0.5
L2M3S1,Central,Full-Size,2024-02-26,Oil Change,68.8,0.5
L2M3S1,Central,Full-Size,2024-03-19,Oil Change,88.91,0.5
L2M3S1,Central,Full-Size,2024-04-08,Oil Change,89.12,0.5
L2M3S1,Central,Full-Size,2024-04-11,Oil Change,90.79,0.5
L2M3S1,Central,Full-Size,2024-04-12,Oil Change,48.6,0.5
L2M3S1,Central,Full-Size,2024-05-27,Oil Change,93.62,0.5
L2M3S1,Central,Full-Size,2024-06-09,Oil Change,69.83,0.5
L2M3S1,Central,Full-Size,2024-06-25,Oil Change,58.93,0.5
L2M3S1,Central,Full-Size,2023-01-18,Tire Rotation,132.97,0.5
L2M3S1,Central,Full-Size,2023-01-29,Tire Rotation,73.38,0.5
L2M3S1,Central,Full-Size,2023-02-06,Tire Rotation,123.39,0.5
L2M3S1,Central,Full-Size,2023-03-10,Tire Rotation,71.17,0.5
L2M3S1,Central,Full-Size,2023-04-08,Tire Rotation,64.38,0.5
L2M3S1,Central,Full-Size,2023-05-03,Tire Rotation,139.86,0.5
L2M3S1,Central,Full-Size,2023-06-28,Tire Rotation,107.23,0.5
L2M3S1,Central,Full-Size,2023-06-30,Tire Rotation,95.36,0.5
L2M3S1,Central,Full-Size,2023-07-18,Tire Rotation,114.32,0.5
L2M3S1,Central,Full-Size,2023-07-22,Tire Rotation,115.97,0.5
L2M3S1,Central,Full-Size,2023-09-25,Tire Rotation,111.03,0.5
L2M3S1,Central,Full-Size,2023-09-29,Tire Rotation,107.26,0.5
L2M3S1,Central,Full-Size,2023-11-10,Tire Rotation,127.72,0.5
L2M3S1,Central,Full-Size,2024-01-08,Tire Rotation,91.2,0.5
L2M3S1,Central,Full-Size,2024-01-20,Tire Rotation,132.84,0.5
L2M3S1,Central,Full-Size,2024-03-21,Tire Rotation,174.6,0.5
L2M3S1,Central,Full-Size,2024-05-09,Tire Rotation,150.69,0.5
L2M3S1,Central,Full-Size,2023-03-26,Brake Service,377.2,1.0
L2M3S1,Central,Full-Size,2023-04-22,Brake Service,399.61,1.0
L2M3S1,Central,Full-Size,2023-07-29,Brake Service,545.69,1.0
L2M3S1,Central,Full-Size,2023-09-17,Brake Service,415.46,1.0
L2M3S1,Central,Full-Size,2023-02-16,Engine Repair,789.44,2.5
L2M3S1,Central,Full-Size,2024-05-10,Engine Repair,767.19,2.5
L2M3S1,Central,Full-Size,2023-08-03,Recall/Inspection,188.52,1.0
L2M3S1,Central,Full-Size,2024-05-01,Recall/Inspection,219.28,1.0
S0PI5P,East,Mid-Size,2023-04-08,Oil Change,101.14,0.5
S0PI5P,East,Mid-Size,2023-05-01,Oil Change,80.34,0.5
S0PI5P,East,Mid-Size,2023-05-24,Oil Change,89.6,0.5
S0PI5P,East,Mid-Size,2023-05-28,Oil Change,103.23,0.5
S0PI5P,East,Mid-Size,2023-05-31,Oil Change,75.58,0.5
S0PI5P,East,Mid-Size,2023-07-05,Oil Change,104.3,0.5
S0PI5P,East,Mid-Size,2023-07-20,Oil Change,91.61,0.5
S0PI5P,East,Mid-Size,2023-07-21,Oil Change,72.72,0.5
S0PI5P,East,Mid-Size,2023-07-29,Oil Change,111.4,0.5
S0PI5P,East,Mid-Size,2023-08-09,Oil Change,83.64,0.5
S0PI5P,East,Mid-Size,2023-08-10,Oil Change,80.02,0.5
S0PI5P,East,Mid-Size,2023-10-30,Oil Change,50.8,0.5
S0PI5P,East,Mid-Size,2023-11-04,Oil Change,60.61,0.5
S0PI5P,East,Mid-Size,2023-11-13,Oil Change,73.97,0.5
S0PI5P,East,Mid-Size,2024-01-22,Oil Change,53.49,0.5
S0PI5P,East,Mid-Size,2024-02-02,Oil Change,76.05,0.5
S0PI5P,East,Mid-Size,2024-02-13,Oil Change,56.3,0.5
S0PI5P,East,Mid-Size,2024-02-24,Oil Change,90.91,0.5
S0PI5P,East,Mid-Size,2024-04-26,Oil Change,93.86,0.5
S0PI5P,East,Mid-Size,2024-05-12,Oil Change,41.32,0.5
S0PI5P,East,Mid-Size,2024-05-16,Oil Change,63.4,0.5
S0PI5P,East,Mid-Size,2024-06-17,Oil Change,127.21,0.5
S0PI5P,East,Mid-Size,2023-03-17,Tire Rotation,150.0,0.5
S0PI5P,East,Mid-Size,2023-03-26,Tire Rotation,128.19,0.5
S0PI5P,East,Mid-Size,2023-05-14,Tire Rotation,150.41,0.5
S0PI5P,East,Mid-Size,2023-07-17,Tire Rotation,93.74,0.5
S0PI5P,East,Mid-Size,2023-09-09,Tire Rotation,137.83,0.5
S0PI5P,East,Mid-Size,2024-02-21,Tire Rotation,97.14,0.5
S0PI5P,East,Mid-Size,2024-04-26,Tire Rotation,92.92,0.5
S0PI5P,East,Mid-Size,2024-06-22,Tire Rotation,157.27,0.5
S0PI5P,East,Mid-Size,2023-04-17,Brake Service,289.38,1.0
S0PI5P,East,Mid-Size,2024-04-02,Brake Service,294.26,1.0
S0PI5P,East,Mid-Size,2024-05-14,Brake Service,292.48,1.0
S0PI5P,East,Mid-Size,2024-06-08,Brake Service,275.28,1.0
S0PI5P,East,Mid-Size,2023-09-29,Recall/Inspection,206.95,1.0
S0PI5P,East,Mid-Size,2023-10-31,Recall/Inspection,221.62,1.0
S0PI5P,East,Mid-Size,2023-11-14,Recall/Inspection,303.76,1.0
ANOI5R,East,Mid-Size,2023-01-25,Oil Change,116.6,0.5
ANOI5R,East,Mid-Size,2023-02-01,Oil Change,74.44,0.5
ANOI5R,East,Mid-Size,2023-02-26,Oil Change,56.23,0.5
ANOI5R,East,Mid-Size,2023-03-06,Oil Change,32.34,0.5
ANOI5R,East,Mid-Size,2023-03-21,Oil Change,50.5,0.5
ANOI5R,East,Mid-Size,2023-06-15,Oil Change,97.56,0.5
ANOI5R,East,Mid-Size,2023-06-17,Oil Change,74.76,0.5
ANOI5R,East,Mid-Size,2023-07-09,Oil Change,78.74,0.5
ANOI5R,East,Mid-Size,2023-07-30,Oil Change,90.9,0.5
ANOI5R,East,Mid-Size,2023-08-07,Oil Change,86.41,0.5
ANOI5R,East,Mid-Size,2023-08-16,Oil Change,86.44,0.5
ANOI5R,East,Mid-Size,2023-09-20,Oil Change,66.76,0.5
ANOI5R,East,Mid-Size,2023-10-04,Oil Change,59.72,0.5
ANOI5R,East,Mid-Size,2023-10-06,Oil Change,77.09,0.5
ANOI5R,East,Mid-Size,2023-10-25,Oil Change,113.95,0.5
ANOI5R,East,Mid-Size,2024-03-08,Oil Change,70.66,0.5
ANOI5R,East,Mid-Size,2024-04-05,Oil Change,100.61,0.5
ANOI5R,East,Mid-Size,2024-04-20,Oil Change,85.89,0.5
ANOI5R,East,Mid-Size,2024-05-03,Oil Change,103.11,0.5
ANOI5R,East,Mid-Size,2024-05-30,Oil Change,130.53,0.5
ANOI5R,East,Mid-Size,2023-03-01,Tire Rotation,100.95,0.5
ANOI5R,East,Mid-Size,2023-03-19,Tire Rotation,123.22,0.5
ANOI5R,East,Mid-Size,2023-05-19,Tire Rotation,165.57,0.5
ANOI5R,East,Mid-Size,2023-06-15,Tire Rotation,96.34,0.5
ANOI5R,East,Mid-Size,2023-06-24,Tire Rotation,107.21,0.5
ANOI5R,East,Mid-Size,2023-07-30,Tire Rotation,118.76,0.5
ANOI5R,East,Mid-Size,2023-08-04,Tire Rotation,116.75,0.5
ANOI5R,East,Mid-Size,2023-08-12,Tire Rotation,117.62,0.5
ANOI5R,East,Mid-Size,2023-09-04,Tire Rotation,143.86,0.5
ANOI5R,East,Mid-Size,2023-09-06,Tire Rotation,175.13,0.5
ANOI5R,East,Mid-Size,2023-09-30,Tire Rotation,109.14,0.5
ANOI5R,East,Mid-Size,2023-10-07,Tire Rotation,120.68,0.5
ANOI5R,East,Mid-Size,2023-11-13,Tire Rotation,114.92,0.5
ANOI5R,East,Mid-Size,2024-03-29,Tire Rotation,150.11,0.5
ANOI5R,East,Mid-Size,2024-04-22,Tire Rotation,111.71,0.5
ANOI5R,East,Mid-Size,2023-06-10,Brake Service,119.24,1.0
ANOI5R,East,Mid-Size,2023-09-29,Brake Service,427.04,1.0
ANOI5R,East,Mid-Size,2023-10-20,Brake Service,464.3,1.0
ANOI5R,East,Mid-Size,2024-01-25,Brake Service,389.75,1.0
ANOI5R,East,Mid-Size,2023-03-12,Engine Repair,910.11,2.5
ANOI5R,East,Mid-Size,2023-04-06,Recall/Inspection,196.01,1.0
ANOI5R,East,Mid-Size,2024-06-17,Recall/Inspection,277.2,1.0
NZXR99,North,Truck,2023-05-08,Oil Change,64.74,0.5
NZXR99,North,Truck,2023-06-03,Oil Change,67.96,0.5
NZXR99,North,Truck,2023-06-07,Oil Change,91.24,0.5
NZXR99,North,Truck,2023-06-10,Oil Change,63.82,0.5
NZXR99,North,Truck,2023-06-13,Oil Change,82.45,0.5
NZXR99,North,Truck,2023-07-10,Oil Change,44.34,0.5
NZXR99,North,Truck,2023-08-04,Oil Change,67.17,0.5
NZXR99,North,Truck,2023-08-16,Oil Change,75.24,0.5
NZXR99,North,Truck,2023-09-05,Oil Change,106.55,0.5
NZXR99,North,Truck,2023-09-12,Oil Change,63.14,0.5
NZXR99,North,Truck,2023-09-18,Oil Change,107.2,0.5
NZXR99,North,Truck,2023-09-20,Oil Change,89.82,0.5
NZXR99,North,Truck,2023-11-13,Oil Change,117.28,0.5
NZXR99,North,Truck,2023-12-04,Oil Change,74.3,0.5
NZXR99,North,Truck,2023-12-12,Oil Change,47.23,0.5
NZXR99,North,Truck,2024-02-10,Oil Change,65.95,0.5
NZXR99,North,Truck,2024-03-21,Oil Change,56.7,0.5
NZXR99,North,Truck,2024-03-23,Oil Change,86.06,0.5
NZXR99,North,Truck,2024-04-19,Oil Change,82.43,0.5
NZXR99,North,Truck,2024-05-07,Oil Change,88.07,0.5
NZXR99,North,Truck,2024-05-18,Oil Change,103.59,0.5
NZXR99,North,Truck,2024-05-20,Oil Change,94.54,0.5
NZXR99,North,Truck,2024-06-03,Oil Change,84.23,0.5
NZXR99,North,Truck,2024-06-10,Oil Change,62.92,0.5
NZXR99,North,Truck,2024-06-11,Oil Change,109.24,0.5
NZXR99,North,Truck,2024-06-12,Oil Change,81.57,0.5
NZXR99,North,Truck,2023-04-25,Tire Rotation,115.94,0.5
NZXR99,North,Truck,2023-06-28,Tire Rotation,93.78,0.5
NZXR99,North,Truck,2023-12-07,Tire Rotation,112.67,0.5
NZXR99,North,Truck,2024-02-15,Tire Rotation,51.87,0.5
NZXR99,North,Truck,2024-02-17,Tire Rotation,78.02,0.5
NZXR99,North,Truck,2024-05-28,Tire Rotation,87.51,0.5
NZXR99,North,Truck,2023-03-24,Brake Service,317.56,1.0
NZXR99,North,Truck,2023-06-22,Brake Service,382.24,1.0
NZXR99,North,Truck,2023-07-23,Brake Service,325.83,1.0
NZXR99,North,Truck,2024-04-02,Brake Service,244.92,1.0
NZXR99,North,Truck,2023-09-17,Engine Repair,566.83,2.5
NZXR99,North,Truck,2024-05-06,Engine Repair,933.13,2.5
NZXR99,North,Truck,2024-05-15,Engine Repair,1150.7,2.5
NZXR99,North,Truck,2023-06-17,Recall/Inspection,192.79,1.0
NZXR99,North,Truck,2023-07-15,Recall/Inspection,158.61,1.0
NZXR99,North,Truck,2024-04-02,Recall/Inspection,238.11,1.0
RZBPPO,North,Mid-Size,2023-03-07,Oil Change,93.29,0.5
RZBPPO,North,Mid-Size,2023-03-31,Oil Change,77.81,0.5
RZBPPO,North,Mid-Size,2023-05-07,Oil Change,91.12,0.5
RZBPPO,North,Mid-Size,2023-05-22,Oil Change,99.86,0.5
RZBPPO,North,Mid-Size,2023-05-23,Oil Change,61.98,0.5
RZBPPO,North,Mid-Size,2023-06-12,Oil Change,88.39,0.5
RZBPPO,North,Mid-Size,2023-06-19,Oil Change,60.91,0.5
RZBPPO,North,Mid-Size,2023-07-01,Oil Change,88.81,0.5
RZBPPO,North,Mid-Size,2023-09-04,Oil Change,80.08,0.5
RZBPPO,North,Mid-Size,2023-09-05,Oil Change,68.53,0.5
RZBPPO,North,Mid-Size,2023-09-30,Oil Change,76.79,0.5
RZBPPO,North,Mid-Size,2023-10-13,Oil Change,67.6,0.5
RZBPPO,North,Mid-Size,2023-11-03,Oil Change,44.06,0.5
RZBPPO,North,Mid-Size,2023-11-11,Oil Change,54.98,0.5
RZBPPO,North,Mid-Size,2023-11-26,Oil Change,84.41,0.5
RZBPPO,North,Mid-Size,2023-12-29,Oil Change,96.0,0.5
RZBPPO,North,Mid-Size,2024-01-11,Oil Change,74.15,0.5
RZBPPO,North,Mid-Size,2024-01-22,Oil Change,66.49,0.5
RZBPPO,North,Mid-Size,2024-03-12,Oil Change,82.39,0.5
RZBPPO,North,Mid-Size,2024-04-08,Oil Change,107.46,0.5
RZBPPO,North,Mid-Size,2024-05-01,Oil Change,58.21,0.5
RZBPPO,North,Mid-Size,2024-05-08,Oil Change,82.0,0.5
RZBPPO,North,Mid-Size,2024-05-27,Oil Change,99.74,0.5
RZBPPO,North,Mid-Size,2023-04-04,Tire Rotation,127.41,0.5
RZBPPO,North,Mid-Size,2023-04-05,Tire Rotation,136.3,0.5
RZBPPO,North,Mid-Size,2023-04-07,Tire Rotation,126.07,0.5
RZBPPO,North,Mid-Size,2023-04-21,Tire Rotation,119.65,0.5
RZBPPO,North,Mid-Size,2023-05-01,Tire Rotation,71.55,0.5
RZBPPO,North,Mid-Size,2023-05-02,Tire Rotation,106.14,0.5
RZBPPO,North,Mid-Size,2023-06-06,Tire Rotation,129.41,0.5
RZBPPO,North,Mid-Size,2023-07-12,Tire Rotation,129.49,0.5
RZBPPO,North,Mid-Size,2023-09-13,Tire Rotation,138.13,0.5
RZBPPO,North,Mid-Size,2024-01-07,Tire Rotation,99.18,0.5
RZBPPO,North,Mid-Size,2024-01-26,Tire Rotation,50.26,0.5
RZBPPO,North,Mid-Size,2024-02-16,Tire Rotation,133.83,0.5
RZBPPO,North,Mid-Size,2024-04-21,Tire Rotation,129.77,0.5
RZBPPO,North,Mid-Size,2023-10-25,Brake Service,217.74,1.0
RZBPPO,North,Mid-Size,2023-11-25,Brake Service,334.27,1.0
RZBPPO,North,Mid-Size,2023-12-01,Brake Service,359.45,1.0
RZBPPO,North,Mid-Size,2024-03-23,Brake Service,292.73,1.0
RZBPPO,North,Mid-Size,2023-05-02,Engine Repair,801.43,2.5
RZBPPO,North,Mid-Size,2024-02-18,Engine Repair,898.92,2.5
RZBPPO,North,Mid-Size,2024-05-18,Engine Repair,983.75,2.5
RZBPPO,North,Mid-Size,2023-03-12,Recall/Inspection,215.66,1.0
RZBPPO,North,Mid-Size,2023-04-08,Recall/Inspection,234.54,1.0
RZBPPO,North,Mid-Size,2024-02-13,Recall/Inspection,138.75,1.0
RZBPPO,North,Mid-Size,2024-03-11,Recall/Inspection,158.04,1.0
4VQPWH,North,Compact,2023-03-18,Oil Change,87.81,0.5
4VQPWH,North,Compact,2023-03-23,Oil Change,109.13,0.5
4VQPWH,North,Compact,2023-04-04,Oil Change,99.22,0.5
4VQPWH,North,Compact,2023-04-26,Oil Change,92.49,0.5
4VQPWH,North,Compact,2023-06-23,Oil Change,73.75,0.5
4VQPWH,North,Compact,2023-06-26,Oil Change,73.41,0.5
4VQPWH,North,Compact,2023-07-08,Oil Change,68.95,0.5
4VQPWH,North,Compact,2023-09-01,Oil Change,49.77,0.5
4VQPWH,North,Compact,2023-10-12,Oil Change,78.96,0.5
4VQPWH,North,Compact,2023-10-21,Oil Change,60.56,0.5
4VQPWH,North,Compact,2023-12-11,Oil Change,105.16,0.5
4VQPWH,North,Compact,2023-12-14,Oil Change,57.55,0.5
4VQPWH,North,Compact,2024-01-03,Oil Change,67.98,0.5
4VQPWH,North,Compact,2024-01-04,Oil Change,70.9,0.5
4VQPWH,North,Compact,2024-01-12,Oil Change,48.23,0.5
4VQPWH,North,Compact,2024-01-20,Oil Change,61.71,0.5
4VQPWH,North,Compact,2024-02-20,Oil Change,65.28,0.5
4VQPWH,North,Compact,2024-03-31,Oil Change,95.54,0.5
4VQPWH,North,Compact,2024-04-23,Oil Change,87.91,0.5
4VQPWH,North,Compact,2024-05-21,Oil Change,97.76,0.5
4VQPWH,North,Compact,2024-06-23,Oil Change,65.91,0.5
4VQPWH,North,Compact,2023-04-07,Tire Rotation,118.76,0.5
4VQPWH,North,Compact,2023-05-06,Tire Rotation,151.06,0.5
4VQPWH,North,Compact,2023-08-24,Tire Rotation,56.36,0.5
4VQPWH,North,Compact,2023-09-02,Tire Rotation,175.52,0.5
4VQPWH,North,Compact,2023-09-06,Tire Rotation,144.79,0.5
4VQPWH,North,Compact,2023-12-01,Tire Rotation,102.44,0.5
4VQPWH,North,Compact,2024-01-09,Tire Rotation,120.51,0.5
4VQPWH,North,Compact,2024-02-24,Tire Rotation,141.87,0.5
4VQPWH,North,Compact,2024-05-08,Tire Rotation,108.65,0.5
4VQPWH,North,Compact,2024-06-26,Tire Rotation,105.94,0.5
4VQPWH,North,Compact,2023-04-02,Brake Service,415.69,1.0
4VQPWH,North,Compact,2023-04-24,Brake Service,365.47,1.0
4VQPWH,North,Compact,2023-06-13,Brake Service,345.78,1.0
4VQPWH,North,Compact,2023-09-30,Brake Service,441.11,1.0
4VQPWH,North,Compact,2024-01-10,Brake Service,399.87,1.0
4VQPWH,North,Compact,2024-01-16,Brake Service,308.78,1.0
4VQPWH,North,Compact,2024-02-24,Brake Service,336.75,1.0
4VQPWH,North,Compact,2024-05-30,Brake Service,208.52,1.0
4VQPWH,North,Compact,2024-06-27,Brake Service,341.86,1.0
4VQPWH,North,Compact,2023-09-24,Recall/Inspection,141.63,1.0
4VQPWH,North,Compact,2024-04-03,Recall/Inspection,179.42,1.0
4VQPWH,North,Compact,2024-04-22,Recall/Inspection,209.12,1.0
ISLY6M,West,Truck,2023-03-07,Oil Change,107.65,0.5
ISLY6M,West,Truck,2023-04-01,Oil Change,61.51,0.5
ISLY6M,West,Truck,2023-04-02,Oil Change,107.84,0.5
ISLY6M,West,Truck,2023-04-21,Oil Change,78.56,0.5
ISLY6M,West,Truck,2023-05-26,Oil Change,69.87,0.5
ISLY6M,West,Truck,2023-06-05,Oil Change,74.23,0.5
ISLY6M,West,Truck,2023-06-25,Oil Change,97.63,0.5
ISLY6M,West,Truck,2023-07-13,Oil Change,112.23,0.5
ISLY6M,West,Truck,2023-07-19,Oil Change,102.23,0.5
ISLY6M,West,Truck,2023-08-16,Oil Change,51.76,0.5
ISLY6M,West,Truck,2023-10-02,Oil Change,90.22,0.5
ISLY6M,West,Truck,2023-10-09,Oil Change,52.83,0.5
ISLY6M,West,Truck,2023-12-05,Oil Change,43.39,0.5
ISLY6M,West,Truck,2023-12-10,Oil Change,75.75,0.5
ISLY6M,West,Truck,2024-02-14,Oil Change,68.24,0.5
ISLY6M,West,Truck,2024-04-27,Oil Change,62.44,0.5
ISLY6M,West,Truck,2024-05-12,Oil Change,87.76,0.5
ISLY6M,West,Truck,2024-05-19,Oil Change,83.75,0.5
ISLY6M,West,Truck,2023-05-06,Tire Rotation,113.84,0.5
ISLY6M,West,Truck,2023-08-28,Tire Rotation,90.67,0.5
ISLY6M,West,Truck,2023-09-21,Tire Rotation,82.59,0.5
ISLY6M,West,Truck,2023-10-29,Tire Rotation,91.86,0.5
ISLY6M,West,Truck,2023-11-13,Tire Rotation,122.61,0.5
ISLY6M,West,Truck,2024-02-05,Tire Rotation,113.54,0.5
ISLY6M,West,Truck,2024-02-24,Tire Rotation,175.57,0.5
ISLY6M,West,Truck,2024-05-01,Tire Rotation,84.17,0.5
ISLY6M,West,Truck,2024-05-30,Tire Rotation,149.47,0.5
ISLY6M,West,Truck,2023-12-18,Brake Service,466.52,1.0
ISLY6M,West,Truck,2024-02-05,Brake Service,341.7,1.0
ISLY6M,West,Truck,2023-07-21,Engine Repair,839.4,2.5
ISLY6M,West,Truck,2023-10-09,Engine Repair,755.1,2.5
ISLY6M,West,Truck,2024-03-21,Engine Repair,982.13,2.5
ISLY6M,West,Truck,2023-07-20,Recall/Inspection,240.15,1.0
ISLY6M,West,Truck,2023-11-24,Recall/Inspection,307.3,1.0
ISLY6M,West,Truck,2024-03-29,Recall/Inspection,233.25,1.0
UK2HSN,South,Full-Size,2023-03-02,Oil Change,126.49,0.5
UK2HSN,South,Full-Size,2023-03-22,Oil Change,97.11,0.5
UK2HSN,South,Full-Size,2023-03-24,Oil Change,142.89,0.5
UK2HSN,South,Full-Size,2023-05-05,Oil Change,26.51,0.5
UK2HSN,South,Full-Size,2023-05-06,Oil Change,68.78,0.5
UK2HSN,South,Full-Size,2023-05-27,Oil Change,65.53,0.5
